Name,Mileage,Rating,Review Count,Price
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"22,930 mi.",4.4,2339.0,47998.0
2020 Mercedes-Benz E-Class E 450 4MATIC,"54,832 mi.",4.9,1405.0,35250.0
2021 Mercedes-Benz C-Class C 300,"6,894 mi.",4.3,419.0,34597.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"39,450 mi.",0.0,599.0,48888.0
2022 Mercedes-Benz GLC 300 Base,"10,702 mi.",4.3,1491.0,40039.0
2023 Mercedes-Benz GLA 250 Base,"9,723 mi.",4.4,1231.0,41777.0
2023 Mercedes-Benz GLA 250 ,851 mi.,0.0,23.0,38761.0
2021 Mercedes-Benz GLB 250 Base,"38,493 mi.",4.2,568.0,30989.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,299 mi.",4.8,1354.0,53983.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,984 mi.",4.7,1014.0,47840.0
2020 Mercedes-Benz GLC 300 4MATIC Coupe,"62,102 mi.",4.5,1684.0,39699.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,145 mi.",4.7,2879.0,48250.0
2021 Mercedes-Benz CLS 450 Base,"48,823 mi.",4.5,1334.0,45699.0
2024 Mercedes-Benz GLC 300 Base 4MATIC,"2,673 mi.",4.5,1684.0,52777.0
2023 Mercedes-Benz E-Class E 350,"7,332 mi.",4.9,2166.0,55004.0
2022 Mercedes-Benz GLC 300 Base,"28,841 mi.",4.4,1038.0,42916.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"5,797 mi.",4.5,627.0,39495.0
2021 Mercedes-Benz C-Class C 300,"17,216 mi.",0.0,38.0,32900.0
2021 Mercedes-Benz AMG G 63 Base,"27,929 mi.",4.8,2059.0,170882.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"30,169 mi.",4.5,1492.0,30295.0
2022 Mercedes-Benz E-Class E 350,"37,309 mi.",4.6,827.0,45768.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"14,621 mi.",4.6,76.0,41990.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,193 mi.",4.4,295.0,55498.0
2023 Mercedes-Benz S-Class S 500 4MATIC,"19,341 mi.",4.8,823.0,98900.0
2024 Mercedes-Benz GLE 450 Plug-In Hybrid Base 4MATIC,"2,552 mi.",4.6,348.0,70990.0
2023 Mercedes-Benz AMG GLA 45 Base,"7,646 mi.",4.8,2195.0,53476.0
2021 Mercedes-Benz A-Class A 220 4MATIC,"17,101 mi.",4.6,1915.0,30337.0
2020 Mercedes-Benz GLB 250 Base,"26,589 mi.",4.6,3258.0,32204.0
2023 Mercedes-Benz C-Class C 300,"10,773 mi.",4.6,76.0,45990.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"2,014 mi.",0.0,599.0,72488.0
2021 Mercedes-Benz GLA 250 Base,"35,735 mi.",4.8,5398.0,29894.0
2023 Mercedes-Benz E-Class E 350,"15,216 mi.",4.6,827.0,52997.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"6,629 mi.",4.7,733.0,50435.0
2021 Mercedes-Benz GLS 580 Base 4MATIC,"33,129 mi.",4.7,2931.0,69963.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,764 mi.",4.9,3222.0,41991.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"61,898 mi.",4.2,2867.0,28989.0
2021 Mercedes-Benz AMG GLS 63 Base 4MATIC,"25,954 mi.",5.0,1782.0,97999.0
2020 Mercedes-Benz GLA 250 Base 4MATIC,"21,374 mi.",4.3,1491.0,29128.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"40,403 mi.",4.9,1405.0,48700.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"14,955 mi.",4.6,827.0,53637.0
2022 Mercedes-Benz AMG GLE 63 S,"12,083 mi.",4.7,1424.0,109977.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,019 mi.",4.7,1014.0,43892.0
2019 Mercedes-Benz GLC 300 4MATIC Coupe,"33,169 mi.",4.6,3258.0,36866.0
2023 Mercedes-Benz GLB 250 Base,"20,033 mi.",4.8,5398.0,39894.0
2021 Mercedes-Benz C-Class C 300,"24,028 mi.",4.8,5398.0,31894.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"13,269 mi.",4.9,2501.0,63486.0
2021 Mercedes-Benz AMG G 63 Base,"14,589 mi.",4.8,2002.0,199860.0
2022 Mercedes-Benz GLE 580 AWD 4MATIC,"11,491 mi.",4.8,823.0,77900.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,841 mi.",4.5,2465.0,62988.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,298 mi.",4.8,1354.0,49983.0
2023 Mercedes-Benz E-Class E 350 4MATIC,428 mi.,4.9,274.0,54995.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"42,812 mi.",0.0,64.0,39997.0
2021 Mercedes-Benz GLE 350 Base,"23,644 mi.",4.8,2059.0,42880.0
2023 Mercedes-Benz GLB 250 Base,"6,663 mi.",4.8,1094.0,40996.0
2020 Mercedes-Benz E-Class E 350 4MATIC,"42,075 mi.",0.0,2.0,41100.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,162 mi.",4.4,2339.0,44998.0
2018 Mercedes-Benz GLE 350 Base,"98,205 mi.",4.5,1926.0,21260.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"28,998 mi.",4.6,5510.0,35500.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"23,235 mi.",0.0,60.0,38494.0
2022 Mercedes-Benz GLC 300 ,"24,320 mi.",4.6,66.0,36999.0
2022 Mercedes-Benz S-Class S 580 4MATIC,"18,406 mi.",4.8,2468.0,95984.0
2023 Mercedes-Benz GLE 580 AWD 4MATIC,"12,769 mi.",4.8,1354.0,87993.0
2021 Mercedes-Benz GLE 350 Base,"22,243 mi.",4.5,1926.0,47845.0
2021 Mercedes-Benz GLC 300 ,"21,296 mi.",4.2,7.0,39981.0
2021 Mercedes-Benz G-Class G 550 4MATIC,"14,975 mi.",4.7,1171.0,159990.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"7,459 mi.",4.5,1926.0,60777.0
2024 Mercedes-Benz GLE 450 GLE 450,"2,292 mi.",0.0,0.0,75445.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,572 mi.",4.5,1926.0,67960.0
2023 Mercedes-Benz AMG GLE 53 Base,"11,932 mi.",4.6,266.0,73980.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"51,007 mi.",4.6,827.0,35678.0
2021 Mercedes-Benz GLE 450 4MATIC,"60,585 mi.",4.8,752.0,44988.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"32,455 mi.",4.8,1094.0,28886.0
2020 Mercedes-Benz AMG G 63 4MATIC,"29,469 mi.",4.5,1334.0,169999.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"8,330 mi.",3.2,157.0,47261.0
2023 Mercedes-Benz AMG GLB 35 Base,"8,440 mi.",4.5,2465.0,44995.0
2021 Mercedes-Benz GLA 250 Base,"25,120 mi.",4.6,1018.0,29999.0
2022 Mercedes-Benz C-Class C 300,"15,630 mi.",0.0,386.0,39948.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"21,283 mi.",4.7,192.0,36221.0
2023 Mercedes-Benz EQB 250 Base,"7,211 mi.",4.8,2002.0,43995.0
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"39,805 mi.",4.7,1948.0,84950.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,877 mi.",4.8,1018.0,45000.0
2019 Mercedes-Benz E-Class E 300,"27,657 mi.",4.6,1915.0,29946.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,881 mi.",4.3,1491.0,53484.0
2022 Mercedes-Benz GLS 450 4MATIC,"34,596 mi.",4.8,4576.0,69888.0
2021 Mercedes-Benz GLE 350 Base,"34,629 mi.",4.2,568.0,51989.0
2022 Mercedes-Benz AMG CLA 35 Base 4MATIC,"5,993 mi.",0.0,150.0,46307.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"45,959 mi.",4.8,899.0,47983.0
2021 Mercedes-Benz C-Class C 300,"12,353 mi.",0.0,418.0,35233.0
2023 Mercedes-Benz GLB 250 ,"5,814 mi.",2.9,607.0,46000.0
2022 Mercedes-Benz C-Class C 300,"9,583 mi.",4.9,1411.0,42595.0
2018 Mercedes-Benz GLC 300 Base 4MATIC,"52,285 mi.",4.3,159.0,24586.0
2023 Mercedes-Benz EQS 580 Base 4MATIC,"6,813 mi.",4.8,295.0,84444.0
2020 Mercedes-Benz AMG G 63 Base,"40,404 mi.",4.9,2501.0,165966.0
2021 Mercedes-Benz AMG GLC 43 Base 4MATIC,"10,842 mi.",4.6,1276.0,55997.0
2019 Mercedes-Benz AMG C 63 S,"23,903 mi.",4.2,2867.0,63899.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"45,050 mi.",4.9,199.0,47800.0
2020 Mercedes-Benz GLA 250 Base 4MATIC,"30,532 mi.",4.8,1729.0,26999.0
2019 Mercedes-Benz GLA 250 Base,"24,897 mi.",4.3,1491.0,26140.0
2021 Mercedes-Benz GLA 250 Base,"50,302 mi.",4.7,911.0,25994.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"37,104 mi.",4.9,977.0,37900.0
2022 Mercedes-Benz GLE 350 Base,"26,365 mi.",4.9,1405.0,51200.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"10,632 mi.",0.0,37.0,41000.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,251 mi.",4.8,1354.0,47983.0
2020 Mercedes-Benz CLA 250 Base,"29,616 mi.",4.5,1050.0,27998.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"16,535 mi.",0.0,236.0,41990.0
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"14,427 mi.",4.9,7140.0,87770.0
2023 Mercedes-Benz EQB 300 ,461 mi.,4.6,66.0,51499.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,698 mi.",3.9,1800.0,40900.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,561 mi.",4.8,1354.0,49983.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"13,704 mi.",4.8,899.0,67984.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,000 mi.",4.5,919.0,40501.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"15,535 mi.",4.4,1231.0,64484.0
2024 Mercedes-Benz GLS 450 4MATIC,"3,413 mi.",4.8,2002.0,91433.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"18,209 mi.",0.0,67.0,29886.0
2018 Mercedes-Benz CLA 250 Base 4MATIC,"66,169 mi.",4.3,112.0,19990.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"7,368 mi.",4.6,716.0,47131.0
2020 Mercedes-Benz A-Class A 220,"33,636 mi.",4.6,1847.0,27750.0
2022 Mercedes-Benz GLC 300 Base,"22,324 mi.",0.0,64.0,37417.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"12,532 mi.",4.7,911.0,58594.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,135 mi.",4.5,2465.0,61988.0
2021 Mercedes-Benz GLC 300 Base,"31,961 mi.",4.4,311.0,36851.0
2022 Mercedes-Benz AMG GT 53 Base,"8,361 mi.",4.8,4576.0,91888.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,272 mi.",4.7,449.0,48500.0
2020 Mercedes-Benz G-Class G 550 4MATIC,"46,226 mi.",4.9,848.0,133448.0
2021 Mercedes-Benz E-Class E 450 4MATIC,"24,377 mi.",4.8,752.0,48787.0
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"24,774 mi.",4.3,1152.0,42999.0
2020 Mercedes-Benz GLA 250 Base 4MATIC,"36,126 mi.",4.8,2059.0,27583.0
2023 Mercedes-Benz AMG CLA 35 Base 4MATIC,"5,890 mi.",4.6,1171.0,54840.0
2024 Mercedes-Benz GLA 250 Base 4MATIC,"2,077 mi.",0.0,0.0,41998.0
2023 Mercedes-Benz AMG GLA 35 ,"5,906 mi.",4.8,301.0,45994.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"7,638 mi.",5.0,1502.0,66990.0
2023 Mercedes-Benz GLS 450 4MATIC,"13,863 mi.",4.5,1926.0,75450.0
2021 Mercedes-Benz GLE 350 Base,"31,953 mi.",4.6,1899.0,47851.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"4,823 mi.",4.5,843.0,56555.0
2021 Mercedes-Benz S-Class S 580 4MATIC,"3,165 mi.",4.8,823.0,99900.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"42,280 mi.",4.4,311.0,32221.0
2021 Mercedes-Benz G-Class G 550 4MATIC,"49,307 mi.",4.9,848.0,132228.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,974 mi.",4.8,1018.0,48000.0
2021 Mercedes-Benz C-Class C 300,"15,426 mi.",4.8,5398.0,37393.0
2021 Mercedes-Benz GLS 580 Base 4MATIC,"24,688 mi.",4.9,1405.0,75008.0
2023 Mercedes-Benz GLA 250 Base,"9,146 mi.",0.0,689.0,38991.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"8,189 mi.",4.4,925.0,36991.0
2023 Mercedes-Benz GLB 250 Base,"14,688 mi.",0.0,15.0,40122.0
2023 Mercedes-Benz E-Class E 450 4MATIC,"15,007 mi.",4.7,1371.0,66690.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,292 mi.",3.9,1800.0,39900.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,452 mi.",4.5,501.0,64991.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,987 mi.",4.9,1405.0,64900.0
2018 Mercedes-Benz GLC 300 Base 4MATIC,"49,832 mi.",4.7,192.0,27749.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"7,129 mi.",4.6,304.0,46800.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,730 mi.",4.7,449.0,49000.0
2020 Mercedes-Benz CLA 250 Base,"53,204 mi.",4.2,568.0,29989.0
2020 Mercedes-Benz GLS 450 ,"40,517 mi.",4.4,79.0,53988.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,768 mi.",0.0,236.0,43545.0
2022 Mercedes-Benz E-Class E 350,"26,653 mi.",4.7,2931.0,44562.0
2020 Mercedes-Benz S-Class S 560,"29,938 mi.",4.6,1847.0,64000.0
2023 Mercedes-Benz EQE 350+ Base,"9,138 mi.",4.8,2002.0,63933.0
2024 Mercedes-Benz C-Class C 300,895 mi.,4.8,527.0,44000.0
2023 Mercedes-Benz GLB 250 ,"18,820 mi.",0.0,60.0,39894.0
2020 Mercedes-Benz GLE 350 Base,"37,445 mi.",4.4,1038.0,47618.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,600 mi.",4.3,1491.0,81285.0
2023 Mercedes-Benz GLS 450 4MATIC,"11,064 mi.",4.7,1372.0,79900.0
2017 Mercedes-Benz GLA 250 Base,"69,244 mi.",4.3,1491.0,15888.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"14,268 mi.",0.0,15.0,41403.0
2022 Mercedes-Benz AMG G 63 4MATIC,"11,473 mi.",4.8,5398.0,212894.0
2021 Mercedes-Benz C-Class C 300,"22,841 mi.",4.5,996.0,31881.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"35,558 mi.",4.3,1491.0,49885.0
2023 Mercedes-Benz GLS 450 4MATIC,"9,309 mi.",4.8,5398.0,81894.0
2021 Mercedes-Benz GLB 250 Base,"22,233 mi.",4.8,1001.0,30698.0
2021 Mercedes-Benz C-Class C 300,"10,818 mi.",4.7,2931.0,31986.0
2021 Mercedes-Benz GLS 450 4MATIC,"24,901 mi.",4.8,1729.0,56999.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"3,726 mi.",4.3,1491.0,73362.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,606 mi.",4.8,1354.0,47983.0
2023 Mercedes-Benz GLA 250 Base,"6,399 mi.",4.8,2059.0,37882.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"28,406 mi.",4.5,97.0,36991.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"7,790 mi.",4.7,1424.0,44977.0
2024 Mercedes-Benz AMG GLE 63 S,"2,509 mi.",4.5,1926.0,118500.0
2024 Mercedes-Benz GLE 580 AWD 4MATIC,745 mi.,4.8,295.0,92676.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"40,717 mi.",4.6,1276.0,27497.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,200 mi.",2.9,607.0,42000.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,646 mi.",3.9,1800.0,50490.0
2023 Mercedes-Benz G-Class G 550 4MATIC,"4,701 mi.",4.8,558.0,170388.0
2023 Mercedes-Benz S-Class Base,"5,488 mi.",4.8,823.0,129900.0
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"16,424 mi.",4.8,823.0,53900.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"9,767 mi.",4.5,991.0,47675.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,281 mi.",4.4,925.0,37894.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,601 mi.",4.4,925.0,37661.0
2022 Mercedes-Benz GLA 250 Base,"33,875 mi.",4.4,1038.0,34984.0
2022 Mercedes-Benz AMG G 63 4MATIC,"21,160 mi.",3.1,94.0,192997.0
2021 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"73,117 mi.",4.5,1334.0,43777.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"28,146 mi.",3.9,1800.0,42900.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"11,886 mi.",0.0,236.0,41990.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"42,091 mi.",4.5,991.0,39877.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"14,059 mi.",0.0,236.0,41939.0
2023 Mercedes-Benz GLA 250 Base,"12,625 mi.",4.4,1038.0,39984.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"42,143 mi.",4.8,1018.0,31000.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"33,278 mi.",4.9,2783.0,42974.0
2023 Mercedes-Benz GLB 250 ,"6,227 mi.",0.0,0.0,43465.0
2023 Mercedes-Benz GLA 250 Base,"7,378 mi.",0.0,67.0,38986.0
2021 Mercedes-Benz GLC 300 Base,"37,820 mi.",4.5,1684.0,32998.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"35,684 mi.",4.7,2931.0,45991.0
2020 Mercedes-Benz E-Class E 350 4MATIC,"33,653 mi.",4.5,991.0,38595.0
2021 Mercedes-Benz CLA 250 Base 4MATIC,"30,324 mi.",3.9,1800.0,32900.0
2020 Mercedes-Benz C-Class C 300,"30,278 mi.",4.9,7140.0,29999.0
2021 Mercedes-Benz AMG GLE 53 Base,"38,675 mi.",4.9,2501.0,71356.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,826 mi.",4.4,295.0,56633.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"12,880 mi.",4.5,919.0,47307.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,401 mi.",4.5,2465.0,61988.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"27,134 mi.",4.9,2516.0,32995.0
2022 Mercedes-Benz Metris Base,"23,199 mi.",4.3,352.0,39459.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"6,430 mi.",4.4,925.0,38741.0
2021 Mercedes-Benz GLC 300 Base,"41,370 mi.",4.6,1018.0,31997.0
2021 Mercedes-Benz CLA 250 Base,"49,855 mi.",4.6,76.0,30990.0
2023 Mercedes-Benz AMG GLE 53 AMG GLE 53,"42,748 mi.",4.5,949.0,71995.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,452 mi.",4.4,1038.0,41874.0
2019 Mercedes-Benz G-Class G 550 4MATIC,"29,260 mi.",4.7,1594.0,119255.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"12,689 mi.",4.5,344.0,43781.0
2022 Mercedes-Benz AMG E 53 Base 4MATIC,"18,567 mi.",4.3,1491.0,66164.0
2021 Mercedes-Benz GLS 580 Base 4MATIC,"16,289 mi.",4.9,2501.0,77933.0
2021 Mercedes-Benz GLE 450 4MATIC,"32,458 mi.",4.9,4585.0,49900.0
2020 Mercedes-Benz GLC 300 ,"44,156 mi.",0.0,5.0,29862.0
2024 Mercedes-Benz GLC 300 Base 4MATIC,"1,156 mi.",0.0,2.0,54800.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"17,495 mi.",4.9,1517.0,31654.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"12,328 mi.",4.3,443.0,50500.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"42,985 mi.",4.9,2783.0,26615.0
2024 Mercedes-Benz GLS 450 4MATIC,455 mi.,4.8,1291.0,93100.0
2022 Mercedes-Benz AMG GT 53 Base,"11,596 mi.",4.9,848.0,91358.0
2020 Mercedes-Benz GLB 250 Base,"13,318 mi.",4.9,7140.0,29999.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,914 mi.",4.7,1239.0,53999.0
2020 Mercedes-Benz C-Class ,"36,257 mi.",0.0,8.0,27990.0
2021 Mercedes-Benz AMG GLE 53 4MATIC Coupe,"34,125 mi.",5.0,1782.0,70497.0
2021 Mercedes-Benz GLE 450 4MATIC,"27,768 mi.",4.3,419.0,51997.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"31,829 mi.",4.9,1375.0,30998.0
2020 Mercedes-Benz Metris Base,"1,476 mi.",0.0,0.0,37844.0
2023 Mercedes-Benz C-Class C 300,"5,120 mi.",5.0,1502.0,47990.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,397 mi.",4.4,925.0,40441.0
2023 Mercedes-Benz GLB 250 Base,"10,626 mi.",5.0,2881.0,44998.0
2020 Mercedes-Benz E-Class E 450 4MATIC,"44,116 mi.",4.5,1684.0,44995.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"12,114 mi.",4.6,828.0,62500.0
2023 Mercedes-Benz AMG G 63 4MATIC,"8,741 mi.",4.9,911.0,206885.0
2018 Mercedes-Benz GLC 300 Base 4MATIC,"62,833 mi.",0.0,2.0,25900.0
2022 Mercedes-Benz CLA 250 Base,"19,001 mi.",5.0,2881.0,35998.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,194 mi.",4.7,1014.0,50997.0
2020 Mercedes-Benz AMG GLC 43 4MATIC,"11,358 mi.",4.8,301.0,46997.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,521 mi.",4.6,1246.0,73777.0
2020 Mercedes-Benz E-Class E 350,"54,536 mi.",4.7,2931.0,30978.0
2023 Mercedes-Benz E-Class E 350,"6,534 mi.",4.5,1926.0,56777.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"27,501 mi.",4.5,450.0,36595.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,820 mi.",4.4,295.0,43712.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"21,431 mi.",4.0,3563.0,47575.0
2022 Mercedes-Benz GLS 450 ,"19,065 mi.",0.0,47.0,69111.0
2023 Mercedes-Benz GLB 250 Base,"4,715 mi.",4.7,733.0,43803.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"23,423 mi.",4.8,752.0,55988.0
2022 Mercedes-Benz AMG SL 55 Base,418 mi.,4.7,1239.0,112999.0
2016 Mercedes-Benz CLS-Class CLS 550,"63,437 mi.",4.5,1492.0,25998.0
2023 Mercedes-Benz GLB 250 Base,"1,694 mi.",4.4,2963.0,40877.0
2020 Mercedes-Benz CLA 250 Base 4MATIC,"53,470 mi.",4.4,1038.0,29984.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"21,517 mi.",3.1,133.0,54995.0
2022 Mercedes-Benz AMG SL 55 Base,"1,485 mi.",4.7,1239.0,117999.0
2020 Mercedes-Benz C-Class C 300,"41,373 mi.",4.5,1926.0,25991.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,181 mi.",4.9,2783.0,68523.0
2021 Mercedes-Benz GLB 250 Base,"40,741 mi.",4.8,2059.0,31383.0
2022 Mercedes-Benz GLS 450 4MATIC,"15,092 mi.",4.8,1354.0,70994.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"41,019 mi.",4.5,2465.0,35988.0
2022 Mercedes-Benz GLE 350 Base,"20,192 mi.",4.9,268.0,55265.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"37,049 mi.",4.8,752.0,47988.0
2021 Mercedes-Benz GLC 300 Base,"36,873 mi.",4.7,733.0,30439.0
2020 Mercedes-Benz GLA 250 Base,"36,550 mi.",4.0,3563.0,26650.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"49,040 mi.",4.6,1276.0,29853.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,662 mi.",4.9,2118.0,39900.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,510 mi.",4.8,1291.0,39600.0
2024 Mercedes-Benz AMG GLE 53 Base,"2,870 mi.",4.7,1239.0,91999.0
2021 Mercedes-Benz GLE 350 Base,"59,154 mi.",4.8,2059.0,39983.0
2021 Mercedes-Benz C-Class C 300,"52,349 mi.",4.6,76.0,29990.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,420 mi.",4.4,925.0,39891.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"5,350 mi.",4.8,1291.0,41600.0
2023 Mercedes-Benz E-Class E 350,"8,273 mi.",4.6,76.0,51990.0
2023 Mercedes-Benz AMG G 63 ,"6,566 mi.",4.9,911.0,218554.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"19,543 mi.",4.6,1276.0,32294.0
2021 Mercedes-Benz GLB 250 Base,"41,403 mi.",4.9,3222.0,30991.0
2021 Mercedes-Benz AMG GT 43 Base,"7,134 mi.",3.4,479.0,79900.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,963 mi.",4.5,2465.0,62988.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,343 mi.",4.5,2465.0,62988.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"10,532 mi.",0.0,386.0,33495.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"2,601 mi.",4.4,2963.0,41888.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"12,867 mi.",0.0,236.0,43820.0
2023 Mercedes-Benz AMG G 63 ,"10,446 mi.",4.9,848.0,217994.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"32,041 mi.",4.5,1926.0,29795.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,541 mi.",4.7,1239.0,54999.0
2023 Mercedes-Benz GLB 250 Base,"8,849 mi.",4.3,159.0,46809.0
2019 Mercedes-Benz AMG GLC 43 Base 4MATIC,"63,814 mi.",4.6,673.0,39870.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"24,318 mi.",4.3,1152.0,46999.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"7,587 mi.",4.9,2501.0,37995.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"19,320 mi.",4.5,450.0,36395.0
2022 Mercedes-Benz C-Class C 300,"5,977 mi.",4.7,2931.0,41990.0
2023 Mercedes-Benz EQS 450+ ,"2,570 mi.",3.9,112.0,78500.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"44,705 mi.",4.9,199.0,49722.0
